date,txVolume(USD),adjustedTxVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees,activeAddresses,averageDifficulty,paymentCount,medianTxValue(USD),medianFee,blockSize,blockCount
6/22/2018,4728182571,2733263513,203993,1.15E+11,6737.88,5079810048,1887.5,68.9368202,618791,5.08E+12,373827,284.8749386,0.00016704,120086025,151
6/23/2018,2467068562,1313279391,163135,1.04E+11,6090.1,3431360000,2000,31.93798474,483230,5.08E+12,288670,206.4992131,3.98E-05,85507627,160
6/24/2018,2990514020,1646612862,157851,1.05E+11,6164.28,4566909952,2137.499999,27.03085817,456995,5.08E+12,273997,219.2494467,1.62E-05,82890016,171
6/25/2018,3768795200,2182625017,200016,1.06E+11,6171.97,5500810240,1962.5,34.68013653,614032,5.08E+12,315301,245.3391404,2.10E-05,144588810,157
6/26/2018,3202163271,1830253837,195258,1.07E+11,6253.55,3279759872,1825,32.34384664,612977,5.08E+12,311474,244.8126622,1.87E-05,155868381,146
6/27/2018,3912693856,2582391255,188389,1.04E+11,6084.4,3296219904,1512.5,32.15886049,589279,5.08E+12,300383,253.7826969,2.76E-05,131653212,121
6/28/2018,3278087916,1950481484,187467,1.05E+11,6153.16,3467800064,1962.5,27.15925646,555077,5.08E+12,300659,242.8113235,2.03E-05,108240442,157
6/29/2018,3069156854,1952213013,197730,1.01E+11,5898.13,3966230016,1887.5,27.41063627,589876,5.08E+12,355271,266.34628,1.51E-05,112723508,151
6/30/2018,2645912543,1597107606,180924,1.06E+11,6214.22,4543860224,1762.499999,23.60409759,567603,5.08E+12,277981,239.5233814,1.51E-05,139214958,141
7/1/2018,3214311911,1835269860,156100,1.10E+11,6411.68,4788259840,1837.499999,16.7928896,483872,5.08E+12,269207,192.3331526,1.36E-05,103677842,147
7/2/2018,3936375439,2092637120,199153,1.09E+11,6380.38,4396930048,1762.5,23.48063765,638283,5.17E+12,336826,242.9122961,1.73E-05,139244571,141
7/3/2018,4464211068,2713078864,216631,1.13E+11,6596.66,4672309760,1449.999999,27.90259772,659326,5.36E+12,344382,303.6389825,2.26E-05,129202773,116
7/4/2018,3490260975,2073028935,206654,1.12E+11,6550.87,4176689920,1674.999946,21.54452916,609579,5.36E+12,336379,215.8923715,1.87E-05,125337300,134
7/5/2018,3828078410,2119380953,199463,1.13E+11,6599.71,4999240192,1712.499999,19.76600519,545559,5.36E+12,319874,214.4661561,1.70E-05,107373506,137
7/6/2018,3912253199,2254629282,200833,1.14E+11,6638.69,4313959936,1999.999946,21.70281974,647794,5.36E+12,432381,211.1201673,1.51E-05,109673373,160
7/7/2018,2369378762,1304610160,170004,1.14E+11,6668.71,3961080064,1950,16.56969368,473901,5.36E+12,277763,172.7644694,1.36E-05,83804769,156
7/8/2018,3131026528,1775783458,155527,1.18E+11,6857.8,3386210048,1975,15.64479917,492262,5.36E+12,274916,188.5901858,1.29E-05,93569107,158
7/9/2018,3529973461,2082612793,206410,1.16E+11,6775.08,3718129920,1699.999999,19.92606527,627020,5.36E+12,322535,225.3502042,1.60E-05,144216488,136
7/10/2018,5529289206,2310385945,215914,1.16E+11,6739.21,4052430080,1862.499946,22.86071401,666042,5.36E+12,339389,245.6343653,1.69E-05,144752096,149
7/11/2018,3747229684,2210974337,202468,1.09E+11,6330.77,3644859904,1687.5,20.44250057,616214,5.36E+12,313756,227.8055414,1.81E-05,135889955,135
7/12/2018,3981246383,2035574502,203394,1.10E+11,6396.78,3770170112,1762.5,18.63321237,944272,5.36E+12,304588,204.615465,1.86E-05,166261487,141
7/13/2018,3815861354,2129787681,207761,1.07E+11,6235.03,3805400064,1787.5,19.53514153,933538,5.36E+12,371436,205.7014958,1.81E-05,159235177,143
7/14/2018,3009261260,1415401376,176342,1.07E+11,6247.5,2923670016,1662.5,15.01264127,809623,5.36E+12,277214,169.8331646,1.52E-05,154212147,133
7/15/2018,3287356879,1335168159,161018,1.08E+11,6272.7,3285459968,1662.5,15.27821656,509930,5.36E+12,265588,201.0910948,1.85E-05,102934830,133
7/16/2018,4410996419,2092138402,207722,1.09E+11,6357.01,4725799936,1500,23.61292569,583692,5.36E+12,328693,241.56638,2.15E-05,111456899,120
7/17/2018,4665305840,2533086465,233807,1.16E+11,6739.65,5961950208,1987.5,24.94209666,688584,5.20E+12,369601,240.6870548,2.02E-05,144584350,159
7/18/2018,5256772478,2932085138,238595,1.26E+11,7315.32,6103410176,2174.999999,31.82668475,770835,5.18E+12,377654,236.8920807,3.07E-05,182086519,174
7/19/2018,4707739709,2630493327,224868,1.27E+11,7378.2,5111629824,2137.499999,28.82741906,636864,5.18E+12,356263,203.1326182,2.59E-05,125621525,171
7/20/2018,4551700540,2379933490,225375,1.28E+11,7467.4,4936869888,1925,23.08779797,651803,5.18E+12,390930,215.3233751,2.24E-05,125555080,154
7/21/2018,3143680510,1654203619,184666,1.26E+11,7352.72,3726609920,1712.5,17.37819099,505481,5.18E+12,298834,170.8959622,1.72E-05,98056548,137
7/22/2018,2764756603,1233501406,166947,1.27E+11,7417.8,3695460096,2275,14.77231882,458207,5.18E+12,280340,180.162117,1.37E-05,82135273,182
7/23/2018,4781389673,2445605971,229314,1.27E+11,7414.71,5132480000,2075,26.12072165,711253,5.18E+12,356168,229.7523524,2.00E-05,147749615,166
7/24/2018,5790915702,3064401493,259199,1.32E+11,7716.51,7277689856,1987.499999,29.64295029,718928,5.18E+12,406479,214.2716639,1.93E-05,145872253,159
7/25/2018,5485943591,2929991201,250031,1.44E+11,8379.66,5845400064,2212.499999,26.82417337,776511,5.18E+12,409243,194.3956263,2.01E-05,170818185,177
7/26/2018,4639718656,2636205960,231514,1.40E+11,8176.85,4899089920,2062.5,23.88022702,639897,5.18E+12,371182,200.8737236,1.62E-05,127276200,165
7/27/2018,4546416627,2553697001,229230,1.37E+11,7950.4,5195879936,2087.499998,20.72404572,717598,5.18E+12,418484,197.4592351,1.19E-05,148008101,167
7/28/2018,3433507048,1694550562,188093,1.40E+11,8169.06,3988750080,1812.499999,16.74880998,564178,5.18E+12,305235,177.9951582,1.34E-05,110061661,145
7/29/2018,3570968620,1919858514,168237,1.41E+11,8205.82,4107190016,2124.999891,15.67077716,484547,5.60E+12,301795,182.1513153,1.23E-05,91684557,170
7/30/2018,4869650400,2699324558,230790,1.41E+11,8221.58,5551400000,1675,24.57789474,636120,5.95E+12,367965,231.91178,1.77E-05,122085777,134
7/31/2018,5095902412,2714062563,242830,1.41E+11,8181.2,5287530000,1837.499999,25.5829697,690053,5.95E+12,392240,231.8631438,1.88E-05,139681465,147
8/1/2018,4566928612,2350378869,240894,1.34E+11,7769.04,4797620000,1874.999998,21.2832986,705913,5.95E+12,377686,235.0507514,1.83E-05,148581175,150
8/2/2018,4575247295,2521250482,224720,1.31E+11,7634.19,4214110000,1912.499999,25.20903778,634184,5.95E+12,358896,209.8238799,1.86E-05,123461583,153
8/3/2018,4551433196,2405353989,229693,1.30E+11,7562.14,4627150000,2075,23.21487948,688873,5.95E+12,436035,197.5720995,1.92E-05,138448268,166
8/4/2018,3593955402,1542412878,191481,1.28E+11,7438.67,4268390000,2200,17.19453121,542819,5.95E+12,333559,173.5940846,1.36E-05,101038463,176
8/5/2018,3443177450,1471054330,172021,1.21E+11,7031.08,3679110000,2000,13.6299328,495719,5.95E+12,297092,158.0465849,1.13E-05,92496859,160
8/6/2018,4256522100,2180602691,218476,1.21E+11,7062.94,3925900000,1637.499999,17.7504862,654516,5.95E+12,349815,201.7437699,1.50E-05,137679258,131
8/7/2018,4547865328,2237663183,232894,1.20E+11,6958.32,4682800000,1887.5,18.61533926,706511,5.95E+12,365984,207.0734103,1.37E-05,153485224,151
8/8/2018,5388353976,2713193431,235154,1.16E+11,6746.85,5064430000,1962.499999,20.75086011,649793,5.95E+12,390751,225.8222646,1.53E-05,127634373,157
8/9/2018,4601544381,2481928066,222177,1.08E+11,6305.56,4267040000,1862.5,20.7502075,629986,5.95E+12,360943,191.7235154,2.24E-05,119848994,149
8/10/2018,4456150601,2369829765,225972,1.13E+11,6571.42,4528680000,2199.999999,20.41451761,658540,5.95E+12,417084,200.3832301,1.57E-05,139458549,176
8/11/2018,3104925387,1678470132,192268,1.06E+11,6185.79,4047850000,2125,15.39050663,525917,6.20E+12,308729,179.7468095,1.12E-05,103956856,170
8/12/2018,2298917334,1290574951,164889,1.08E+11,6283.65,5665250000,1937.499999,12.77525693,477955,6.39E+12,283875,159.7636235,8.81E-06,90604745,155
