date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees,activeAddresses,medianTxValue(USD),medianFee,averageDifficulty,paymentCount,blockSize,blockCount
2/19/2016,2545739.861,18412,338222016,4.38,7666320,26655.46875,37.03600329,5531,4.807548335,0.00105,1.27E+13,15666,5821479,5033
2/20/2016,5651529.214,16714,361280992,4.68,8631090,26560.78125,26.7916449,5228,5.274612322,0.00105,1.28E+13,14766,5284775,5051
2/21/2016,2141127.881,17119,336572000,4.36,6413550,26536.5625,28.14068031,6287,5.103240611,0.00105,1.30E+13,15622,5311508,5055
2/22/2016,3801186.112,18190,360184992,4.66,15056200,26757.8125,32.54911106,6008,5.197082568,0.00105,1.34E+13,16230,5563736,5103
2/23/2016,8923314.644,18482,439084000,5.68,13380600,26170,94.16436625,6048,6.422093221,0.001127155,1.38E+13,16279,5550661,4969
2/24/2016,11806077.53,19540,432976992,5.6,11426500,26426.875,52.03207134,6036,6.16839216,0.00105,1.36E+13,16965,5576291,5029
2/25/2016,5846441.64,19503,478148992,6.19,21471800,26823.75,31.61284309,6599,6.841207375,0.00105,1.36E+13,17604,5712469,5128
2/26/2016,24283017.52,21068,466796992,6.04,9526860,26654.0625,50.86164043,5927,6.384201208,0.00105,1.40E+13,17076,6515245,5055
2/27/2016,13193947.94,18981,461168992,5.96,8903210,26196.09375,28.37474469,5918,6.550675038,0.00105,1.46E+13,17103,5500646,4992
2/28/2016,5115478.788,19063,495544992,6.41,9851660,26425.78125,29.3587208,6498,7.390161561,0.00105,1.47E+13,17446,5487589,5029
2/29/2016,4696885.754,20358,499587008,6.46,7648020,25229.53125,32.94419021,7115,7.335766987,0.00105,1.49E+13,18243,5665354,4820
3/1/2016,8300621.355,21778,489188000,6.32,23098100,26481.09375,33.95084033,7658,7.323545627,0.00105,1.45E+13,19916,5842695,5052
3/2/2016,27566255.38,23562,591078016,7.63,29130200,26644.21875,39.07876264,8544,8.561759882,0.00105,1.50E+13,21848,6096139,5086
3/3/2016,17953588.9,24837,653958976,8.44,40314900,26111.25,35.33273109,9064,9.470692209,0.00105,1.56E+13,23036,6259707,5014
3/4/2016,14076962.66,24287,716027008,9.24,35520100,25881.5625,33.96317959,8978,10.12299029,0.00105,1.61E+13,22523,6238181,4994
3/5/2016,30063163.46,27115,803827008,10.37,56439600,26585.9375,33.89815281,10060,12.87154027,0.00105,1.65E+13,25556,6753428,5138
3/6/2016,18269923.74,27661,868736000,11.2,39112000,25399.6875,37.69212263,9725,12.01091987,0.00105,1.73E+13,23818,6702067,4907
3/7/2016,18983794.78,23271,886446976,11.43,34085100,25985.46875,30.37725763,8043,12.63850076,0.00105,1.72E+13,21676,6120294,5026
3/8/2016,20724408.55,24105,743456000,9.58,25524300,25823.125,33.34788394,9472,10.41761054,0.00105,1.75E+13,22644,6231761,5017
3/9/2016,11155563.66,24557,760017024,9.79,27540500,25740.78125,26.06417143,9248,10.50057563,0.00105,1.79E+13,22990,6383272,4989
3/10/2016,10285687.66,24814,922451968,11.88,26851500,26630,20.34666205,9812,14.32697332,0.00042,1.80E+13,23411,6347145,5196
3/11/2016,10814620.41,23124,871510976,11.22,21002700,26302.5,19.2479048,9481,11.68969725,0.00042,1.87E+13,21546,6133690,5065
3/12/2016,17629786.81,27887,864732992,11.13,48957300,26370.15625,24.29392528,9980,12.58986389,0.00042,1.97E+13,25664,6954857,5023
3/13/2016,26924471.97,28127,1049929984,13.51,43915100,27250.46875,25.64171478,10164,14.46269615,0.00042,2.01E+13,26138,7219419,5186
3/14/2016,24089374.38,28528,1128179968,14.51,58385100,26407.96875,27.78870853,10422,16.27552812,0.00042,2.01E+13,25840,7668712,5108
3/15/2016,17091214.31,29273,1011089984,13,28404500,31223.59375,24.0129654,10369,14.10214884,0.00042,1.76E+13,26955,7878660,5979
3/16/2016,14518416.9,27596,1013020032,13.02,24335500,31490.15625,23.87278595,9655,14.2705626,0.00042,1.78E+13,25149,7931465,6025
3/17/2016,22029287.5,33531,977388992,12.56,41650600,32024.53125,31.66809802,10287,13.59894763,0.00042,1.80E+13,28760,8643874,6082
3/18/2016,28585919.04,31821,867948992,11.11,53956800,31282.8125,27.43268868,10763,12.10844181,0.00042,1.83E+13,28480,8365068,5962
3/19/2016,9143645.284,34779,875689024,11.2,26735700,32079.0625,44.28537964,9580,11.32831694,0.0004216,1.87E+13,26504,9086749,6082
3/20/2016,6938484.838,32447,822297024,10.52,17651100,31587.65625,35.72885385,10076,10.80306806,0.00042,1.94E+13,27219,8714052,6027
3/21/2016,9227131.698,32511,805996992,10.3,28572600,31394.21875,32.46238907,10320,10.69756259,0.00042,1.93E+13,27884,8977661,5994
3/22/2016,8648933.072,32890,929609984,11.88,19730300,31711.875,26.1394891,9780,12.22661979,0.00042,1.96E+13,27449,9194297,6071
3/23/2016,6559148.31,31786,887595008,11.33,19353200,31294.0625,32.65829833,10093,11.71552487,0.00042,1.88E+13,27039,9137193,5974
3/24/2016,12208390.71,36947,975294976,12.44,26081800,32071.09375,41.40978263,10068,12.5022,0.00042,1.98E+13,27332,11358459,6101
3/25/2016,6334207.889,36762,883011968,11.26,13782000,31889.84375,40.35489183,10031,11.1474,0.00042,2.09E+13,26759,9834491,6066
3/26/2016,3641273.621,36646,844742016,10.77,9425480,31928.4375,35.05642051,9848,10.75600056,0.000441,2.14E+13,26561,9372767,6095
3/27/2016,13031192.42,29974,862211008,10.99,16744800,31630.78125,19.20990776,10649,11.50768422,0.00042,2.20E+13,28105,7622565,6046
3/28/2016,8326998.407,33613,819006976,10.43,23188300,31313.4375,26.38212609,10798,10.69130112,0.00042,2.18E+13,27925,9404393,5999
3/29/2016,15229815.23,33915,923113984,11.75,17684200,31437.8125,23.91278989,12291,12.11877763,0.00042,2.25E+13,30289,8350722,6010
3/30/2016,16461701.04,36767,911902016,11.61,19351200,31700.46875,37.37748142,12462,11.94679774,0.00042,2.28E+13,30579,9508735,6047
3/31/2016,13326776.22,32259,936992000,11.92,14966700,31388.90625,25.0216633,11295,12.30863134,0.00042,2.39E+13,28945,8461839,6021
4/1/2016,4391415.18,33320,896537024,11.4,11373100,31884.6875,24.23740989,10956,11.64737778,0.00042,2.37E+13,28333,9076719,6081
4/2/2016,4375715.753,29358,914995008,11.63,8682620,31081.25,18.06566395,10761,11.99702181,0.00042,2.35E+13,27219,7330855,5936
4/3/2016,2561666.599,29588,915174976,11.63,5580550,31729.6875,17.93687287,10812,12.02845833,0.00042,2.43E+13,27548,7511845,6035
4/4/2016,5258599.158,34907,914560000,11.62,9599070,31953.125,24.86941592,11663,11.87915842,0.00042,2.52E+13,28797,9141267,6086
4/5/2016,7760482.799,39173,883169984,11.21,20557300,31574.84375,28.60692728,12095,11.21,0.000441,2.57E+13,28824,9217047,6033
4/6/2016,6737707.73,32078,823420032,10.45,16997100,31262.65625,21.67913276,11878,10.740263,0.00042,2.57E+13,28876,8025973,6004
4/7/2016,7812722.318,31893,843091008,10.7,13464500,31167.34375,21.41271949,11756,10.92559677,0.00042,2.46E+13,28045,8360463,5953
4/8/2016,5574926.544,34010,794705024,10.08,14660600,31914.375,25.16753827,11563,10.19953307,0.00042,2.61E+13,28310,9402459,6102
4/9/2016,12736245.04,31923,764796992,9.69,16194800,30913.59375,19.99806,11976,9.935030158,0.00042,2.68E+13,29196,7818451,5933
4/10/2016,11063216.73,32237,722132992,9.15,42613400,31774.21875,19.44701295,12826,9.418339671,0.00042,2.71E+13,30021,7768788,6065
4/11/2016,5640555.57,30327,706073984,8.94,15138100,30970.9375,18.65650291,12057,9.163907128,0.00042,2.70E+13,28355,7491634,5937
4/12/2016,9559005.812,34673,682395008,8.64,23190100,31385.9375,22.90601215,12594,8.743411123,0.00042,2.61E+13,28865,8730524,6015
4/13/2016,8628421.718,36051,587993984,7.44,31403300,31486.09375,32.96712421,12904,7.447539314,0.0004216,2.72E+13,28635,8886123,6015
4/14/2016,7669878.948,34781,638329984,8.08,13590700,31401.09375,31.7285716,12318,8.168086948,0.00042,2.75E+13,29161,8463165,6021
4/15/2016,4968004.033,34959,663169024,8.39,12179000,31733.4375,23.37887423,11838,8.432391398,0.00042,2.83E+13,28548,8556636,6059
4/16/2016,3591447.574,30483,651553984,8.24,9888460,31531.25,17.22448278,11885,8.423855906,0.00042,2.89E+13,28646,7314817,6019
4/17/2016,7130996.651,40203,682467008,8.62,24619600,31499.375,30.2081937,12504,7.244572757,0.00042,2.82E+13,38396,11533019,6015
4/18/2016,5981462.254,33513,738915968,9.33,21084100,31863.28125,20.09918782,12489,9.499126776,0.00042,2.95E+13,30493,8179992,6055
4/19/2016,3984639.446,32622,718825024,9.08,12899100,31326.5625,19.10494585,12426,9.222783487,0.00042,3.00E+13,29927,7862106,5969
4/20/2016,5918932.302,32944,688433984,8.69,15634700,31831.40625,23.84841061,12678,8.838239321,0.00042,3.02E+13,29669,8223258,6050
4/21/2016,4025643.927,37181,670104000,8.45,13355400,31373.90625,30.38082605,12671,8.458412554,0.00042,3.09E+13,29409,9010009,5990
4/22/2016,6160843.841,31678,646297984,8.15,13309300,31576.71875,20.57607956,12802,8.326004914,0.00042,2.97E+13,29445,7784632,6031
4/23/2016,7946888.352,31845,618147008,7.79,14565200,31693.59375,19.51394475,12583,7.939465562,0.00042,3.09E+13,29970,7686446,6051
4/24/2016,3146715.706,34046,658203008,8.29,10786400,31493.75,22.48601452,12691,8.385150589,0.00042,3.06E+13,30018,8570880,5981
4/25/2016,5785971.854,35430,635784000,8.01,18239900,32138.28125,23.86216618,13184,8.103834867,0.00042,3.15E+13,30507,8537681,6104
4/26/2016,9155884.54,32582,597819008,7.53,17667300,31287.8125,21.65938348,13371,7.674525205,0.00042,3.15E+13,29634,8002260,5952
4/27/2016,5767002.863,33847,587075968,7.39,19254500,31875,20.45015273,13230,7.539075218,0.00042,3.11E+13,30875,7964169,6062
4/28/2016,5956160.116,34343,615315968,7.74,11576000,31682.5,22.63862385,12992,7.867379812,0.00042,3.20E+13,29988,8489820,6030
4/29/2016,4239602.302,37332,573123968,7.21,8762080,31683.59375,23.43525292,14984,7.282423801,0.00042,3.27E+13,32240,8581938,6030
4/30/2016,19987713.27,45769,592992000,7.45,36573300,31891.71875,32.15245606,19624,7.467593196,0.00042,3.37E+13,38236,9620749,6058
5/1/2016,15268336.75,39578,698377024,8.78,16713800,31009.0625,36.70066924,14503,8.8678,0.00042,3.45E+13,31915,9985734,5942
5/2/2016,16720845.24,41748,708137024,8.89,41019200,31912.1875,27.4278674,17589,9.019004243,0.00042,3.23E+13,37328,8999681,6080
5/3/2016,13720500.05,37821,809644032,10.17,21463900,31794.375,26.84099023,14874,10.34757339,0.00042,3.42E+13,33858,8755975,6054
5/4/2016,11508626.98,37484,747638016,9.38,17622400,31458.75,27.32274703,14516,9.464000569,0.00042,3.42E+13,32537,8957784,5980
5/5/2016,10432967.27,38707,749038016,9.4,18296200,31776.25,31.13481144,14753,9.466819675,0.00042,3.39E+13,33376,8970881,6037
5/6/2016,20364152.88,41271,782260992,9.81,21510600,31741.40625,35.17488906,14563,9.821971974,0.00042,3.41E+13,32676,9787335,6022
5/7/2016,14605468.68,35864,743166016,9.32,10806500,31573.125,24.22782343,14187,9.461939313,0.00042,3.41E+13,31741,8232498,5988
5/8/2016,13239362.83,40063,748030016,9.37,15031000,31849.21875,28.90090128,14765,9.42982874,0.00042,3.45E+13,34453,9259411,6051
5/9/2016,19894728.11,38560,758000000,9.49,13085300,31801.40625,26.34193389,15276,9.549966353,0.00042,3.49E+13,33346,8821712,6044
5/10/2016,18779609.33,40684,741417024,9.28,9321790,31700.9375,27.70144955,15295,9.365844411,0.00042,3.57E+13,35446,8904858,6012
5/11/2016,29009272.38,40811,753600000,9.43,15267500,31253.125,31.62682582,16736,9.473563205,0.00042,3.48E+13,34273,9217228,5914
5/12/2016,32242592.62,45002,798952000,10,24137700,32257.03125,39.26253972,17109,10.07749409,0.00042,3.46E+13,35933,10242568,6099
5/13/2016,89567735.98,47739,804646976,10.06,31276900,32196.71875,43.1908784,18489,10.34761973,0.00042,3.68E+13,37723,10152483,6064
5/14/2016,63066045.66,45745,840395008,10.51,18808000,31667.8125,35.45133507,16644,10.7337394,0.00042,3.68E+13,35606,10026668,5958
5/15/2016,15286302.57,43073,819398976,10.24,9218400,31805.46875,31.30520736,16087,10.26822962,0.00042,3.71E+13,33287,9261226,6015
5/16/2016,15439795.12,37424,798115968,9.97,29079900,31514.6875,27.59843982,15262,10.06304908,0.00042,3.74E+13,31777,8890288,5961
5/17/2016,14943178.99,40309,896505024,11.19,37198700,32192.1875,28.46673738,16884,11.34948805,0.00042,3.65E+13,34937,9197729,6071
5/18/2016,22897188.3,46033,975878016,12.18,65389900,32404.375,35.07004511,19509,12.33245012,0.00042,3.79E+13,39974,10239435,6063
5/19/2016,36500039.67,44523,1085570048,13.54,53757500,31903.59375,33.14467512,18334,13.61755197,0.00042,3.95E+13,38230,9474699,6011
5/20/2016,41253994.51,45177,1191079936,14.85,50544100,32089.6875,38.02796937,17302,15.00803355,0.00042,4.00E+13,37676,10124981,6037
5/21/2016,14253498.96,43621,1098220032,13.69,24648400,31835.78125,35.79993114,16643,13.69030749,0.00042,4.07E+13,36177,10004239,5981
5/22/2016,9547000.268,38895,1126809984,14.04,17938900,32260,28.87608911,15542,14.09300718,0.00042,4.01E+13,34244,9089009,6084
5/23/2016,18213900.68,43806,1146470016,14.28,23842800,32080.625,29.63440934,18109,14.54957913,0.00042,4.03E+13,39198,9430693,6013
5/24/2016,23953290.19,42911,1068670016,13.31,41560600,32003.28125,28.59580668,17253,13.53667702,0.00042,4.11E+13,38417,9185186,6010
5/25/2016,23565630.5,46443,1027939968,12.79,27444700,32357.03125,32.73341817,17709,12.80427835,0.00042,4.10E+13,38964,10067538,6029
5/26/2016,16253102.1,51147,1006080000,12.52,20764000,32044.375,35.55839584,24303,6.584222795,0.00042,4.20E+13,44616,10432396,6019
5/27/2016,33316695.57,49006,996292992,12.39,57496400,32321.71875,37.99566145,19766,12.56276932,0.00042,4.17E+13,40382,10437181,6045
5/28/2016,25664511.04,70148,911724032,11.33,47274800,32318.59375,80.97278645,25572,1.086722346,0.000490943,4.27E+13,42590,14661899,6019
5/29/2016,12578836.09,45890,974784000,12.11,28598400,31969.21875,38.78872291,18727,7.116401263,0.00042,4.36E+13,37048,10053964,6001
5/30/2016,12554282.02,42927,992329024,12.33,14733800,32007.1875,31.85574682,17501,12.32868624,0.00042,4.34E+13,36091,9270784,6007
5/31/2016,13285788.5,44386,1026409984,12.74,42433400,31529.21875,31.15423768,18219,12.66633649,0.00042,4.36E+13,37852,9460402,5936
6/1/2016,11426151.58,42221,1136899968,14.11,22471300,32147.96875,31.20075421,17480,14.11107355,0.00042,4.20E+13,35838,9433742,6039
6/2/2016,7617576.945,39666,1127830016,13.99,10477200,32182.1875,25.8601071,17324,14.0031522,0.00042,4.29E+13,35640,8824056,6072
6/3/2016,8626164.325,39834,1108220032,13.74,22981500,32272.1875,25.24008971,16847,13.76285427,0.00042,4.50E+13,35947,8613025,6029
6/4/2016,6505487.4,37875,1118460032,13.86,15792400,32141.5625,24.38353275,16495,9.806629786,0.00042,4.50E+13,33092,8476495,6016
6/5/2016,6299166.996,37896,1110690048,13.76,11088400,31583.125,23.83880608,16429,13.76666582,0.00042,4.49E+13,34160,8324794,5963
6/6/2016,7492847.559,38957,1130349952,14,8720400,32371.875,25.86618627,17409,14.00512837,0.00042,4.53E+13,34813,8707773,6108
6/7/2016,14713118.28,46141,1126329984,13.95,21421600,31945.9375,67.48211214,17192,7.158986969,0.00043563,4.62E+13,35464,10138535,5990
6/8/2016,31472133.29,40433,1172230016,14.51,16941800,32302.96875,28.43081219,17780,14.5039058,0.00042,4.59E+13,35096,8752444,6091
6/9/2016,6715861.13,39854,1166450048,14.43,8256830,32225.9375,28.89476701,17198,14.43427329,0.00042,4.82E+13,35039,8994870,6092
6/10/2016,13101951.49,40145,1162499968,14.38,11312900,31164.21875,28.89651161,17681,13.59591655,0.00042,4.69E+13,34757,8483071,5902
6/11/2016,7362913.534,36901,1125180032,13.91,12176500,32371.71875,27.22463024,14568,13.95156915,0.00042,4.68E+13,31928,8446642,6114
6/12/2016,16883336.92,42581,1148070016,14.19,38210300,32220.625,29.164101,18480,10.92759001,0.00042,4.74E+13,37697,8870414,6065
6/13/2016,19039591.97,46185,1276930048,15.77,38023400,32224.21875,36.90645282,21158,15.77439037,0.00042,4.91E+13,39885,9729976,6084
6/14/2016,25601444.99,50335,1426499968,17.61,64412200,32145.46875,38.46921144,21345,16.408008,0.00042,4.96E+13,41092,10340271,6035
6/15/2016,17545839.57,43251,1531789952,18.91,19393400,31867.03125,30.45637591,19197,18.90823834,0.00042,4.97E+13,37594,9148254,6007
6/16/2016,28596065.15,43392,1488419968,18.36,38531000,31877.65625,40.81529225,17846,18.41689308,0.00042,4.97E+13,36609,9647504,6015
6/17/2016,167154250.2,66558,1674540032,20.65,199408000,33412.65625,229.3060042,26406,6.21632249,0.0004861,4.84E+13,48553,12504619,5849
6/18/2016,80204821.33,63083,1247529984,15.38,133937000,34390.9375,271.1949112,24515,9.461987167,0.000494812,4.57E+13,45292,12036307,5889
6/19/2016,20705747.35,51035,906291968,11.17,69783600,33195.46875,54.12748468,21471,8.907244399,0.00042,4.94E+13,41953,10105052,6222
6/20/2016,32779942.78,47118,993502976,12.24,58143600,31714.84375,51.76721771,20550,8.676606056,0.0004216,5.12E+13,37656,10165620,5949
6/21/2016,113429211,47323,960014016,11.82,69245600,31988.4375,82.84443513,20630,11.81702313,0.000458,5.00E+13,38115,9769499,5999
6/22/2016,32438975.75,48615,1072510016,13.2,96994096,32670.625,51.44506417,22426,13.2,0.00042,5.10E+13,40344,9910234,6139
6/23/2016,24205997.64,41908,1074240000,13.22,30806400,31848.125,31.97826969,19008,13.22728446,0.00042,5.35E+13,36244,9084668,6003
6/24/2016,18660139.51,45331,1112589952,13.68,33332900,32171.875,39.42674817,19561,7.023590251,0.00042,5.28E+13,37553,9895140,6042
6/25/2016,19874275.09,36684,1163529984,14.3,15383100,31685.9375,28.30164822,17644,14.30459845,0.00042,5.34E+13,32673,8484422,5998
6/26/2016,9140222.919,41613,1160589952,14.26,14747600,32314.6875,27.46798579,21208,8.141017173,0.00042,5.39E+13,37015,8791244,6052
6/27/2016,9318601.217,39663,1124169984,13.81,10994700,32094.84375,27.65805652,18469,13.80838464,0.00042,5.53E+13,35219,8531010,6052
6/28/2016,22762515.51,43089,1134339968,13.93,43436600,32161.40625,32.10017793,20243,13.93904167,0.00042,5.58E+13,38101,8994023,6067
6/29/2016,16438654.96,49897,991926016,12.17,26982800,31870,56.85645211,19017,3.938794213,0.000441564,5.49E+13,36331,10736105,5991
6/30/2016,11042333.64,63952,1027260032,12.6,15801300,31982.96875,87.88741116,19129,1.260476749,0.000580323,5.50E+13,35871,14166963,5985
7/1/2016,10823704.43,40085,1014220032,12.44,17236500,32621.40625,45.45409621,18577,12.43821747,0.00042,5.53E+13,35401,8454424,6127
7/2/2016,5696471.012,39257,996510016,12.22,8987070,31916.5625,24.37560555,19153,12.22519619,0.00042,5.66E+13,35405,8298501,6003
7/3/2016,6352361.139,39757,989132032,12.12,10588700,32039.6875,30.72687659,18783,12.12,0.00042,5.77E+13,35248,8485016,6045
7/4/2016,13851363.98,39950,954849024,11.7,12943500,32137.1875,26.77288096,19745,11.69527438,0.00042,5.74E+13,35043,8583554,6067
7/5/2016,121191927.6,39270,935729984,11.46,45526900,31581.5625,30.15888166,19619,11.4650759,0.00042,5.84E+13,34430,8747132,5949
7/6/2016,11261212.03,37900,864062976,10.58,18137300,32354.84375,29.69207732,18933,10.59123516,0.00042,5.71E+13,33919,8576025,6088
7/7/2016,14193243.62,40433,861144000,10.54,15407200,31895.9375,26.61330045,19140,10.54492757,0.00042,5.77E+13,36268,8535650,6036
7/8/2016,10895624.84,42506,827089984,10.12,20039800,31949.53125,39.34748355,19847,7.943752894,0.00042,5.79E+13,36352,9477518,5996
7/9/2016,6795039.213,40410,933945984,11.42,17254800,32798.125,49.11468467,19189,11.2882132,0.00042,5.64E+13,34787,8678983,6126
7/10/2016,7351470.585,39358,896899008,10.96,5479240,31965.46875,27.64605388,19176,10.96,0.00042,5.85E+13,35282,8506917,6046
7/11/2016,13544110.02,38582,895670016,10.94,13098000,31985.3125,28.54869326,18951,10.94951593,0.00042,5.93E+13,34662,8565060,6029
7/12/2016,9066435.696,40811,855555008,10.45,11127700,31757.34375,32.63863904,19669,9.9273955,0.00042,5.97E+13,35665,9409583,6006
7/13/2016,9927120.693,35740,860769984,10.51,6715660,32157.96875,24.74975016,17211,10.53174666,0.00042,5.99E+13,31768,8257125,6086
7/14/2016,11157572.53,42809,868508992,10.6,23621900,31815.15625,32.40964188,19792,6.403747989,0.00042,5.98E+13,37359,9217881,6001
7/15/2016,49665134.3,41110,942817024,11.5,26838900,31884.6875,29.14697037,19467,11.5,0.00042,5.87E+13,35919,8727439,5988
7/16/2016,9396276.23,38062,977657984,11.92,10445700,32166.09375,23.88086019,18613,7.167616571,0.00042,5.86E+13,33476,8206164,6081
7/17/2016,9085925.099,33914,953761984,11.62,17921600,31781.71875,19.64701243,16016,11.64885148,0.00042,5.96E+13,30720,7619381,6029
7/18/2016,32688364.66,39198,917150976,11.17,15931900,32498.125,25.65326528,17855,11.17101782,0.00042,5.98E+13,33839,8537048,6109
7/19/2016,108020730.9,44184,907134976,11.05,21730000,31773.90625,29.21789857,25050,11.41422397,0.00042,6.04E+13,39466,8966339,5970
7/20/2016,335446489.7,50631,952142976,11.59,60226100,31911.09375,75.58568767,22501,2.597491882,0.000453682,5.89E+13,39002,10214788,5946
7/21/2016,47096719.23,44882,1024000000,12.46,24636900,32787.5,34.21052072,21053,9.807477419,0.00042,5.98E+13,36531,9367530,6154
7/22/2016,45889703.23,48458,1040640000,12.66,74779504,31690.625,37.41784761,23021,12.6546828,0.00042,5.96E+13,40690,9774860,5957
7/23/2016,46476036.34,45006,1206189952,14.67,32489700,32391.25,33.0563052,20893,13.79700871,0.00042,6.08E+13,33999,9116447,6093
7/24/2016,241616448.7,58215,1176249984,14.3,77750800,31480,37.34635349,26649,14.49019686,0.0004216,6.09E+13,43422,10668193,5937
7/25/2016,161980594.5,54856,1048920000,12.74,36673800,31991.5625,39.43033771,23721,12.80023109,0.00042,5.80E+13,41054,10476097,6030
7/26/2016,367451282.5,61930,1137660032,13.82,94428800,30770,45.48888508,29191,14.05133201,0.00042,5.75E+13,45454,11304977,5809
7/27/2016,204740896.4,53035,992644992,12.05,58278800,32945.3125,38.24012561,27087,11.97143399,0.000433123,5.14E+13,36408,10532631,6175
7/28/2016,158799908.4,48555,1069560000,12.98,24603900,32354.21875,63.95126238,23696,12.99147442,0.0004491,5.57E+13,35713,9788697,6081
7/29/2016,91052791.91,47243,1058220032,12.84,14082300,31939.375,45.68204827,21508,11.08249502,0.00042,5.51E+13,32788,9554562,5979
7/30/2016,66653176.16,42011,1055409984,12.8,9047810,31641.71875,29.99046921,20209,11.62110592,0.00042,5.47E+13,31253,8733580,5981
7/31/2016,58325872.4,48749,1026310016,12.44,25441400,32219.53125,30.3715109,21058,12.43524195,0.00042,5.45E+13,36312,9557967,6029
8/1/2016,98003978.05,45978,981734976,11.89,23999500,31594.375,30.44180227,21247,11.89,0.00042,5.44E+13,31639,9303412,5961
8/2/2016,184570697,49041,903977984,10.95,88803296,31355.15625,33.96400381,19844,11.12610217,0.00042,5.08E+13,32208,9945531,5894
8/3/2016,115753559.1,49475,733203968,8.88,53979400,31703.90625,33.0260361,22255,3.65321131,0.000441862,4.86E+13,35766,9965317,5984
8/4/2016,54019524.98,46761,851992000,10.31,38151400,32856.5625,32.41190047,21442,10.32661312,0.00042,5.11E+13,33079,10010245,6192
8/5/2016,64673156.27,43212,910856000,11.02,15487900,32232.03125,29.4046126,20389,11.02048767,0.00042,5.33E+13,31574,9261665,6065
8/6/2016,27946389.63,41487,902752000,10.92,16712600,31586.09375,26.05450904,19233,10.92308884,0.00042,5.30E+13,30027,8759063,5978
8/7/2016,34517851.8,42955,898339968,10.86,16551000,32294.84375,27.69603243,19758,10.85450673,0.00042,5.36E+13,30963,8952576,6077
8/8/2016,32111821.36,42984,903184000,10.91,14956700,32175.9375,53.89657543,19723,10.90966109,0.00042,5.48E+13,30370,9111556,6059
8/9/2016,62882051.34,47057,933430976,11.27,36656600,32666.40625,31.4768204,21993,11.26528594,0.00042,5.68E+13,32784,9757894,6130
8/10/2016,85341966.8,46290,1012910016,12.23,28096300,32162.96875,33.42224228,20364,10.98197578,0.00042,5.89E+13,31196,9727492,6054
8/11/2016,71334397.78,48171,1005720000,12.14,17505000,32196.09375,32.08672164,21934,9.73198074,0.00042,6.01E+13,33572,9833228,6068
8/12/2016,41713839.95,44400,968865024,11.69,13690100,32112.03125,30.19986677,19483,6.952247974,0.0004216,6.00E+13,30275,9375881,6014
8/13/2016,42667977.45,41088,975998976,11.77,7539490,31998.90625,25.07781385,19017,7.585820201,0.00042,5.97E+13,28840,8631433,6032
8/14/2016,26141303.72,40577,960854976,11.58,8680160,31965.15625,24.19811888,19171,11.57814708,0.00042,5.99E+13,29473,8484208,6034
8/15/2016,25505524.87,42302,929558016,11.2,7500840,32332.65625,27.15515556,19570,9.598227408,0.00042,5.95E+13,30445,8932508,6090
8/16/2016,15347731.07,48949,932161984,11.23,7051510,32037.1875,31.16428493,20536,4.639887781,0.0004216,6.16E+13,32497,9816222,6054
8/17/2016,31153302.8,44867,924590976,11.13,8833760,31994.53125,28.70173901,19659,5.606194356,0.00042,6.15E+13,30848,9207484,6009
8/18/2016,22025476.96,47799,892902976,10.75,6935800,32789.0625,36.0614908,19252,5.215311807,0.000437041,6.11E+13,31253,10144520,6100
8/19/2016,16084901.46,42948,893155968,10.75,5390850,31841.40625,29.83235875,19623,6.830319966,0.00042,6.25E+13,30589,8966549,6014
8/20/2016,28173817.52,41318,893814016,10.75,7443540,32228.125,26.60769533,19381,7.854211118,0.00042,6.34E+13,29094,8795565,6055
8/21/2016,75489872.53,42543,936014976,11.25,4355660,32699.84375,29.01744247,19698,8.035714286,0.0004216,6.31E+13,30034,9002869,6084
8/22/2016,37021185.27,44250,930707968,11.19,6588920,32289.6875,29.90945609,19707,6.896136768,0.0004216,6.44E+13,31286,9272873,6078
8/23/2016,91910391.7,48430,927065024,11.14,6489380,32187.03125,72.11857086,21172,5.581866495,0.000469445,6.58E+13,31859,12168935,6015
8/24/2016,18000816.78,46821,918038976,11.02,4423420,32273.4375,30.00325878,19582,4.763429603,0.00042,6.55E+13,31418,9623992,6053
8/25/2016,13728754.4,49868,918977024,11.03,8552380,32135.625,32.48290393,21111,3.873429741,0.00042,6.73E+13,33155,10135782,6094
8/26/2016,38355787.8,47292,946092032,11.35,5857850,31871.40625,31.57593595,19678,4.412036205,0.00042,7.00E+13,30805,9668886,6006
8/27/2016,13068408.01,47938,941585024,11.29,15108400,32306.40625,28.57993924,19501,4.682107135,0.00042,6.90E+13,32450,9639064,6076
8/28/2016,12006959.78,42607,929689984,11.15,5303040,32024.21875,25.72725672,19829,10.00732497,0.00042,6.88E+13,30237,8754814,6035
8/29/2016,17607529.32,45510,910697984,10.92,8130540,31930.15625,29.40689668,20791,3.756935364,0.000429351,6.81E+13,30248,9454683,6014
8/30/2016,11298982.59,46979,917473984,10.99,7221260,31871.09375,32.24637659,19916,4.617197488,0.00042,6.82E+13,31302,9737068,6026
8/31/2016,15921783.64,45846,938406016,11.24,11073700,32138.28125,29.99766426,21450,7.801413116,0.00042,6.91E+13,32472,9340080,6073
9/1/2016,30292602.73,47491,974844032,11.67,24051500,31744.6875,31.74365594,21667,11.6401248,0.0004216,7.06E+13,33094,9479833,5989
